term_id,K,Q,J,Jʹ,term_upper_id,transition_id,Ku,Qu,Ju,Jʹu,coefficient,index1,index0
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,3.0,0.0,367,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,3.0,0.0,368,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,3.0,0.0,369,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,3.0,0.0,370,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,3.0,0.0,371,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,3.0,3.0,0.0,372,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,3.0,3.0,0.0,373,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,3.0,0.0,374,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,3.0,0.0,375,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,3.0,0.0,376,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,3.0,0.0,377,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,3.0,0.0,378,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,3.0,3.0,0.0,379,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,3.0,3.0,0.0,380,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-5.0,3.0,3.0,0.0,381,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-4.0,3.0,3.0,0.0,382,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-3.0,3.0,3.0,0.0,383,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-2.0,3.0,3.0,0.0,384,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,-1.0,3.0,3.0,0.0,385,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,0.0,3.0,3.0,0.0,386,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,1.0,3.0,3.0,0.0,387,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,2.0,3.0,3.0,0.0,388,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,3.0,3.0,3.0,0.0,389,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,4.0,3.0,3.0,0.0,390,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,5.0,3.0,3.0,0.0,391,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,-6.0,3.0,3.0,0.0,392,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,-5.0,3.0,3.0,0.0,393,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,-4.0,3.0,3.0,0.0,394,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,-3.0,3.0,3.0,0.0,395,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,-2.0,3.0,3.0,0.0,396,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,-1.0,3.0,3.0,0.0,397,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,0.0,3.0,3.0,0.0,398,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,1.0,3.0,3.0,0.0,399,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,2.0,3.0,3.0,0.0,400,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,3.0,3.0,3.0,0.0,401,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,4.0,3.0,3.0,0.0,402,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,5.0,3.0,3.0,0.0,403,82
2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,6.0,6.0,3.0,3.0,0.0,404,82
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,1.0,1.0,0.0,9,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,0.0,10,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,0.0,11,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,0.0,12,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,13,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,0.0,14,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,0.0,15,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,0.0,16,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,0.0,17,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,1.0,1.0,0.0,180,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,0.0,181,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,0.0,182,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,0.0,183,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,184,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,0.0,185,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,0.0,186,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,0.0,187,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,0.0,188,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,0.0,189,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,0.0,190,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,0.0,191,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,0.0,192,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,0.0,193,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,0.0,194,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,0.0,195,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,0.0,196,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,11155461.492520653,197,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,0.0,198,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,0.0,199,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,0.0,200,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,0.0,201,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,0.0,202,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,0.0,203,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,3.0,0.0,204,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,3.0,0.0,205,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,3.0,0.0,206,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,3.0,0.0,207,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,3.0,0.0,208,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,3.0,15776204.937253518,209,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,3.0,0.0,210,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,3.0,0.0,211,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,3.0,0.0,212,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,3.0,0.0,213,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,3.0,0.0,214,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,3.0,0.0,215,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,1.0,3.0,0.0,216,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,1.0,3.0,0.0,217,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,1.0,3.0,0.0,218,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,1.0,3.0,0.0,219,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,1.0,3.0,0.0,220,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,1.0,3.0,0.0,221,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,1.0,3.0,0.0,222,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,1.0,3.0,0.0,223,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,1.0,3.0,0.0,224,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,0.0,225,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,0.0,226,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,0.0,227,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,0.0,228,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,0.0,229,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,0.0,230,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,0.0,231,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,0.0,232,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,-11155461.492520655,233,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,0.0,234,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,0.0,235,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,0.0,236,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,0.0,237,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,0.0,238,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,0.0,239,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,0.0,240,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,0.0,241,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,242,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,243,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,0.0,244,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,0.0,245,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,0.0,246,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,0.0,247,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,0.0,248,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,0.0,249,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,0.0,250,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,0.0,251,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,0.0,252,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,0.0,253,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,0.0,254,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,0.0,255,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,0.0,256,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,0.0,257,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,2.0,0.0,258,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,2.0,0.0,259,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,0.0,260,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,0.0,261,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,0.0,262,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,0.0,263,83
2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,0.0,264,83
