term_id,K,Q,J,Jʹ,term_lower_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,Kr,Qr,r_s_1,index1,index0
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,3.0,2.0,1.0,0.0,283,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,3.0,2.0,2.0,0.0,284,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,1.0,2.0,0.0,15269495791.756405,300,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,1.0,2.0,1.0,-24934982212.91882,301,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,1.0,2.0,2.0,15269495791.756405,302,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,1.0,1.0,-1.0,11743622195.725515,305,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,1.0,2.0,-1.0,-542013332.110405,305,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,1.0,1.0,0.0,-40681100615.780334,306,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,1.0,2.0,0.0,722684442.8138752,306,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,1.0,1.0,1.0,45482853188.1967,307,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,1.0,2.0,1.0,233245400.96510983,307,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,1.0,2.0,2.0,-807985770.2066898,308,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,3.0,1.0,2.0,-2.0,23897809754.2112,312,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,3.0,1.0,1.0,-1.0,-10952604011.940865,313,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,3.0,1.0,2.0,-1.0,-42245758331.7719,313,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,1.0,0.0,0.0,108161503350.44624,314,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,1.0,1.0,0.0,8279390406.90395,314,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,1.0,2.0,0.0,-14750048407.326178,314,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,1.0,1.0,1.0,12419085610.355942,315,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,1.0,2.0,1.0,28741312412.538,315,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,1.0,2.0,2.0,42845018877.995636,316,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,2.0,2.0,0.0,6760093959.402891,324,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,2.0,2.0,1.0,-11039187209.205273,325,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,2.0,2.0,2.0,6760093959.402891,326,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,2.0,1.0,-1.0,1564657715.9915519,329,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,2.0,2.0,-1.0,-10952604011.94086,329,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,2.0,1.0,0.0,-5420133321.104083,330,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,2.0,2.0,0.0,14603472015.92115,330,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,2.0,1.0,1.0,6059893276.550215,331,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,2.0,2.0,1.0,4713250326.205724,331,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,2.0,2.0,2.0,-16327178067.557793,332,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,3.0,2.0,2.0,-2.0,10731316473.606012,336,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,3.0,2.0,1.0,-1.0,11382279974.318577,337,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,3.0,2.0,2.0,-1.0,-18970466623.8643,337,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,2.0,0.0,0.0,0.0,338,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,2.0,1.0,0.0,-8604194904.273602,338,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,2.0,2.0,0.0,-6623512325.523163,338,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,2.0,1.0,1.0,-12906292356.410404,339,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,2.0,2.0,1.0,12906292356.410404,339,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,2.0,2.0,2.0,19239564697.613075,340,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,0.0,498699644.2583762,360,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,1.0,-814373108.8936752,361,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,3.0,2.0,2.0,498699644.2583762,362,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,3.0,1.0,-1.0,0.0,365,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,3.0,2.0,-1.0,-1251726172.7932413,365,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,3.0,1.0,0.0,0.0,366,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,3.0,2.0,0.0,1668968230.3909886,366,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,3.0,1.0,1.0,0.0,367,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,3.0,2.0,1.0,538657180.137797,367,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,3.0,2.0,2.0,-1865963207.7208903,368,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,3.0,3.0,2.0,-2.0,1848922090.8836877,372,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,3.0,3.0,1.0,-1.0,0.0,373,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,3.0,3.0,2.0,-1.0,-3268463370.8736644,373,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,3.0,0.0,0.0,0.0,374,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,3.0,1.0,0.0,0.0,374,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,3.0,2.0,0.0,-1141179489.7690735,374,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,3.0,1.0,1.0,0.0,375,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,3.0,2.0,1.0,2223653463.940008,375,314
3d3_L=2.0_S=1.0,4.0,-2.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,3.0,2.0,2.0,3314826869.181824,376,314
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-1.0,-3231943080.8267817,184,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,0.0,7916611425.744265,185,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,2.0,1.0,-7916611425.744265,186,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,2.0,3231943080.8267817,187,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-1.0,0.0,192,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,0.0,0.0,193,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,194,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,195,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,2.0,-2.0,0.0,197,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,1.0,-1.0,0.0,198,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-1.0,0.0,198,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,1.0,0.0,0.0,199,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,0.0,0.0,199,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,200,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,200,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,201,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,3.0,2.0,-1.0,0.0,204,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,3.0,2.0,0.0,0.0,205,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,206,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,207,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,3.0,2.0,-2.0,0.0,209,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,3.0,1.0,-1.0,0.0,210,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,3.0,2.0,-1.0,0.0,210,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,3.0,1.0,0.0,0.0,211,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,3.0,2.0,0.0,0.0,211,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,212,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,212,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,213,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,1.0,3.0,2.0,-2.0,0.0,217,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,1.0,3.0,1.0,-1.0,0.0,218,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,1.0,3.0,2.0,-1.0,0.0,218,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,1.0,3.0,0.0,0.0,0.0,219,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,1.0,3.0,1.0,0.0,0.0,219,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,1.0,3.0,2.0,0.0,0.0,219,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,220,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,1.0,3.0,2.0,1.0,0.0,220,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,1.0,3.0,2.0,2.0,0.0,221,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,-1.0,-4172420575.977471,228,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,0.0,10220301403.434298,229,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,1.0,-10220301403.434298,230,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,2.0,4172420575.977471,231,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,2.0,-2.0,-7226844428.138778,233,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,1.0,-1.0,8851040649.70785,234,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-1.0,20652428182.651646,234,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,1.0,0.0,-19791528564.36066,235,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,0.0,-11426644344.307789,235,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,1.0,1.0,16159715404.133904,236,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,1.0,-16159715404.133898,236,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,2.0,18659632077.2089,237,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-1.0,0.0,244,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,0.0,0.0,245,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,246,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,247,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,2.0,-2.0,0.0,249,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,1.0,-1.0,0.0,250,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,-1.0,0.0,250,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,1.0,0.0,0.0,251,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,2.0,0.0,0.0,251,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,252,315
3d3_L=2.0_S=1.0,4.0,-1.0,3.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,252,315
