term_id,L,S,term_upper_id,Lu,transition_id,J,Jʹ,K,Q,Jʹʹ,Jʹʹʹ,Kʹ,Qʹ,Kr,Qr,coefficient
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,-2.0,2850305881.1278634
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,-1.0,-20570310846.774307
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,-1.0,2468437301.612918
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,-0.0,180269172250.7437
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,-18398645348.67544
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,15933694267.173338
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,-3186738853.434669
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,-2.0,2015470617.0014098
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,-1.0,-2850305881.1278634
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,-2.0,5110150701.717147
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,-1.0,6954034293.295785
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,-4917244805.39325
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,-5110150701.717147
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,-2.0,6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,-1.0,14545406290.869307
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,-1.0,5236346264.712953
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,-0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,13009806890.694738
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,-11266823265.671484
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,-6760093959.402893
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,-2.0,9013458612.53719
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,-2.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,-2.0,7805884134.416845
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,-2.0,-7805884134.416847
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,-1.0,39029420672.08423
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,-1.0,-7805884134.416847
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,0.0,-0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,-1.0,-45067293062.68594
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,-2.0,-4030941234.002819
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,-2.0,-9013458612.53719
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,-1.0,45067293062.68594
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,-1.0,-9013458612.53719
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,-2.0,2015470617.0014095
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,-1.0,-15933694267.173338
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,-1.0,3186738853.434669
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,-0.0,180269172250.74374
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,-27597968023.013172
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,3186738853.434669
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,-2.0,3490897509.8086343
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,-2.0,5110150701.717148
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-1.0,8516917836.195247
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,5110150701.717148
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,-2.0,4275458821.691795
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,-1.0,11266823265.671484
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,-1.0,6760093959.402893
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,-0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,19514710336.04211
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,6760093959.402893
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,0.0,2.0,2.0,-2.0,2.0,-2.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,0.0,2.0,2.0,-1.0,2.0,-1.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,0.0,2.0,2.0,0.0,2.0,0.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,0.0,2.0,2.0,1.0,2.0,1.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,0.0,2.0,2.0,2.0,2.0,2.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,1.0,2.0,-1.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,2.0,1.0,-1.0,1.0,-1.0,22533646531.34297
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,2.0,1.0,0.0,1.0,0.0,22533646531.34297
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,2.0,1.0,1.0,1.0,1.0,22533646531.34297
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,-6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,2.0,2.0,-1.0,2.0,-1.0,-6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,2.0,2.0,0.0,2.0,0.0,-6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,2.0,2.0,1.0,2.0,1.0,-6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,1.0,2.0,2.0,2.0,2.0,2.0,-6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,0.0,2.0,-2.0,2.0,-2.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,0.0,2.0,-1.0,2.0,-1.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,0.0,2.0,0.0,2.0,0.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,0.0,2.0,1.0,2.0,1.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,2.0,2.0,4030941234.0028186
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,1.0,1.0,-1.0,1.0,-1.0,-22533646531.34297
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,1.0,1.0,0.0,1.0,0.0,-22533646531.34297
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,1.0,1.0,1.0,1.0,1.0,-22533646531.34297
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,1.0,2.0,-2.0,2.0,-2.0,6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,1.0,2.0,-1.0,2.0,-1.0,6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,1.0,2.0,0.0,2.0,0.0,6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,1.0,2.0,1.0,2.0,1.0,6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,1.0,2.0,2.0,2.0,2.0,6046411851.004229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,2.0,0.0,-0.0,0.0,-0.0,180269172250.74374
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,2.0,1.0,-1.0,1.0,-1.0,-78058841344.16843
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,2.0,1.0,0.0,1.0,0.0,-78058841344.16843
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,2.0,1.0,1.0,1.0,1.0,-78058841344.16843
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,2.0,2.0,-2.0,2.0,-2.0,10664868054.687277
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,2.0,2.0,-1.0,2.0,-1.0,10664868054.687277
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,2.0,2.0,0.0,2.0,0.0,10664868054.687277
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,2.0,2.0,1.0,2.0,1.0,10664868054.687277
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,-0.0,2.0,2.0,2.0,2.0,2.0,2.0,10664868054.687277
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,-1.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0
