term_id,L,S,J,Jʹ,K,Q,Jʹʹ,Jʹʹʹ,Kʹ,Qʹ,coefficient
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,0.28867513459481287
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-2.0,1.0,2.0,3.0,-2.0,-0.408248290463863
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-2.0,2.0,0.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-2.0,2.0,1.0,2.0,-2.0,-0.28867513459481287
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-2.0,2.0,1.0,3.0,-2.0,-0.408248290463863
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-2.0,2.0,2.0,3.0,-2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,0.0,1.0,1.0,-1.0,-0.5773502691896257
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,0.0,2.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,1.0,0.0,1.0,-1.0,-0.5773502691896257
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,-1.5
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,0.06454972243679027
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,0.14433756729740646
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,1.0,2.0,3.0,-1.0,-0.5163977794943222
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,2.0,0.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,0.06454972243679027
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,-0.14433756729740646
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,2.0,1.0,3.0,-1.0,-0.5163977794943222
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,-1.0,2.0,2.0,3.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-0.6666666666666665
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,-0.6666666666666665
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.07453559924999298
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,-0.5477225575051662
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.07453559924999298
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,-0.5477225575051662
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,-0.5773502691896257
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,-0.5773502691896257
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.06454972243679027
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,-0.14433756729740646
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,-0.5163977794943222
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.06454972243679027
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.14433756729740646
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,-0.5163977794943222
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.9999999999999996
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,-0.28867513459481287
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,-0.408248290463863
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.28867513459481287
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,-0.408248290463863
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,0.0,2.0,2.0,-1.0,0.44721359549995787
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,1.0,0.0,1.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.32274861218395134
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,1.0,1.0,2.0,-1.0,0.06454972243679027
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,1.0,2.0,1.0,-1.0,-1.4999999999999996
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,1.0,2.0,2.0,-1.0,-1.3597399555105185e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,2.0,0.0,2.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,2.0,1.0,1.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,2.0,1.0,2.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,2.0,2.0,1.0,-1.0,-0.4330127018922192
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,-1.0,2.0,2.0,2.0,-1.0,-0.2958039891549808
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.5163977794943221
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.5270462766947297
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.07453559924999298
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,-1.570092458683775e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,2.0,2.0,0.0,-0.0,0.4082482904638629
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,-0.34156502553198653
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.44721359549995787
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.32274861218395134
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.06454972243679027
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.4999999999999996
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,-1.3597399555105185e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4330127018922192
2p3_L=1.0_S=1.0,1,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,-0.2958039891549808
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-2.0,0.0,2.0,2.0,-2.0,-0.6666666666666665
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-2.0,1.0,1.0,2.0,-2.0,0.28867513459481287
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-2.0,1.0,2.0,2.0,-2.0,-2.999999999999999
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-2.0,1.0,2.0,3.0,-2.0,-1.4332917616497527e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-2.0,2.0,0.0,2.0,-2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-2.0,2.0,1.0,2.0,-2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-2.0,2.0,1.0,3.0,-2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,-0.4409585518440983
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-2.0,2.0,2.0,3.0,-2.0,-0.3333333333333333
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,0.0,1.0,1.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,0.0,2.0,2.0,-1.0,-0.33333333333333326
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,1.0,0.0,1.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,1.0,1.0,1.0,-1.0,-0.4330127018922193
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,1.0,1.0,2.0,-1.0,0.14433756729740646
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,1.0,2.0,1.0,-1.0,-1.3597399555105185e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,1.0,2.0,2.0,-1.0,-1.4999999999999998
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,1.0,2.0,3.0,-1.0,-1.8129866073473576e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,2.0,0.0,2.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,2.0,1.0,1.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,2.0,1.0,2.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,2.0,1.0,3.0,-1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,2.0,2.0,1.0,-1.0,0.19364916731037088
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,2.0,2.0,2.0,-1.0,-0.2204792759220492
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,-1.0,2.0,2.0,3.0,-1.0,-0.4216370213557838
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,-0.4999999999999999
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,-1.570092458683775e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,-1.922962686383564e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.22360679774997896
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,-0.4472135954999579
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.33333333333333326
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.4330127018922193
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,-0.14433756729740646
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-1.3597399555105185e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4999999999999998
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,-1.8129866073473576e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.19364916731037088
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.2204792759220492
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,-0.4216370213557838
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.6666666666666665
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.28867513459481287
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.999999999999999
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,-1.4332917616497527e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.4409585518440983
2p3_L=1.0_S=1.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,-0.3333333333333333
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-3.0,1.0,2.0,3.0,-3.0,-4.500000000000001
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-3.0,2.0,1.0,3.0,-3.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-3.0,2.0,2.0,3.0,-3.0,-0.35355339059327373
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-3.0,2.0,2.0,4.0,-3.0,-0.3535533905932738
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,0.0,2.0,2.0,-2.0,-0.47140452079103173
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,1.0,1.0,2.0,-2.0,-0.4082482904638631
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,1.0,2.0,2.0,-2.0,-1.4332917616497527e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,1.0,2.0,3.0,-2.0,-3.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,2.0,0.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,2.0,1.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,2.0,1.0,3.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,2.0,2.0,2.0,-2.0,0.0890870806374748
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,2.0,2.0,3.0,-2.0,-0.23570226039551578
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-2.0,2.0,2.0,4.0,-2.0,-0.46291004988627565
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,0.0,2.0,2.0,-1.0,-0.5962847939999439
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,1.0,1.0,2.0,-1.0,-0.5163977794943223
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,1.0,2.0,2.0,-1.0,-1.8129866073473576e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,1.0,2.0,3.0,-1.0,-1.5
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,2.0,0.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,2.0,1.0,2.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,2.0,1.0,3.0,-1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,2.0,2.0,2.0,-1.0,0.1126872339638022
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,2.0,2.0,3.0,-1.0,-0.11785113019775789
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,-1.0,2.0,2.0,4.0,-1.0,-0.5175491695067655
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,-0.632455532033676
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,-0.5477225575051663
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,-1.922962686383564e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.11952286093343938
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,0.0,2.0,2.0,4.0,0.0,-0.5345224838248488
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,-0.5962847939999439
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,-0.5163977794943223
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,-1.8129866073473576e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.5
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,0.1126872339638022
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,0.11785113019775789
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,-0.5175491695067655
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,-0.47140452079103173
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,-0.4082482904638631
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,-1.4332917616497527e-16
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0890870806374748
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,0.23570226039551578
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,-0.46291004988627565
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,4.500000000000001
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,-0.0
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0.35355339059327373
2p3_L=1.0_S=1.0,1,1,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,-0.3535533905932738
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-2.0,0.0,2.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-2.0,1.0,1.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-2.0,1.0,2.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-2.0,1.0,2.0,3.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-2.0,2.0,0.0,2.0,-2.0,-3.0
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-2.0,2.0,1.0,2.0,-2.0,0.6666666666666665
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-2.0,2.0,1.0,3.0,-2.0,-0.47140452079103173
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-2.0,2.0,2.0,2.0,-2.0,0.0
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-2.0,2.0,2.0,3.0,-2.0,-0.0
2p3_L=1.0_S=1.0,1,1,2.0,0.0,2.0,-1.0,0.0,1.0,1.0,-1.0,0.0
