term_id,K,Q,J,Jʹ,term_upper_id,transition_id,Ku,Qu,Ju,Jʹu,t_s_1,Kr,Qr,index1,index0
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,-1.055420432206668e-06,2.0,-1.0,262,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,-11039187209.20527,1.0,0.0,263,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,-1.6121813401966885e-06,2.0,0.0,263,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,-22078374418.41054,1.0,1.0,264,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,-1.8615866614900993e-06,2.0,1.0,264,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,3.0,10013809382.345938,2.0,-2.0,267,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,3.0,13711973213.16936,2.0,-2.0,271,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,3.0,27423946426.33872,1.0,-1.0,272,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,3.0,13711973213.16936,2.0,-1.0,272,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,3.0,-1561176826.8833697,2.0,-2.0,277,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,3.0,22215935714.51626,1.0,-1.0,278,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,3.0,-2468437301.612919,2.0,-1.0,278,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,3.0,41890770117.70361,0.0,0.0,279,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,3.0,38479129395.22616,1.0,0.0,279,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,3.0,-2468437301.612919,2.0,0.0,279,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,3.0,-11874917138.616404,2.0,-2.0,285,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,3.0,-4664908019.302229,1.0,-1.0,286,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,3.0,-25190503304.232033,2.0,-1.0,286,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,3.0,-12342186508.064594,1.0,0.0,287,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,3.0,-38479129395.226166,2.0,0.0,287,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,3.0,-24684373016.12919,1.0,1.0,288,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,3.0,-44431871429.03253,2.0,1.0,288,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,1.0,2.0,3.0,-2638870475.248089,2.0,-2.0,295,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,2.0,2.0,3.0,-6981795019.6172695,2.0,-1.0,296,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,3.0,2.0,3.0,-13963590039.23454,2.0,0.0,297,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,4.0,2.0,3.0,-24185647404.016914,2.0,1.0,298,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,5.0,2.0,3.0,-38240866241.21603,2.0,2.0,299,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,1.0,-4817896285.425853,2.0,-2.0,303,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,1.0,3854317028.340683,1.0,-1.0,304,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,1.0,-4817896285.425853,2.0,-1.0,304,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,1.0,6309421028.7760315,2.0,-2.0,309,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,1.0,-7125764702.819658,1.0,-1.0,310,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,1.0,9976070583.94752,2.0,-1.0,310,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,1.0,8061882468.005637,0.0,0.0,311,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,1.0,-12342186508.064592,1.0,0.0,311,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,1.0,9976070583.94752,2.0,0.0,311,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,1.0,-2285328868.8615584,2.0,-2.0,317,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,1.0,1615971540.4133902,1.0,-1.0,318,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,1.0,-4847914621.2401705,2.0,-1.0,318,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,3.0,1.0,4275458821.6917934,1.0,0.0,319,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,3.0,1.0,-7405311904.838751,2.0,0.0,319,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,3.0,1.0,8550917643.383587,1.0,1.0,320,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,3.0,1.0,-8550917643.383586,2.0,1.0,320,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,3.0,2.0,-10013809382.345932,2.0,-2.0,323,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,13711973213.169355,2.0,-2.0,327,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,2.0,-27423946426.338707,1.0,-1.0,328,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,2.0,13711973213.169355,2.0,-1.0,328,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,2.0,1561176826.883372,2.0,-2.0,333,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,2.0,22215935714.51626,1.0,-1.0,334,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,2.0,2468437301.6129227,2.0,-1.0,334,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,2.0,-41890770117.70361,0.0,0.0,335,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,2.0,38479129395.22616,1.0,0.0,335,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,2.0,2468437301.6129227,2.0,0.0,335,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,2.0,-11874917138.616402,2.0,-2.0,341,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,2.0,4664908019.302227,1.0,-1.0,342,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,2.0,-25190503304.23203,2.0,-1.0,342,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,3.0,2.0,12342186508.064589,1.0,0.0,343,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,3.0,2.0,-38479129395.22616,2.0,0.0,343,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,3.0,2.0,24684373016.129177,1.0,1.0,344,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,3.0,2.0,-44431871429.032524,2.0,1.0,344,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,1.0,3.0,2.0,2638870475.248089,2.0,-2.0,351,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,2.0,3.0,2.0,6981795019.617269,2.0,-1.0,352,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,3.0,3.0,2.0,13963590039.234539,2.0,0.0,353,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,4.0,3.0,2.0,24185647404.01691,2.0,1.0,354,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,5.0,3.0,2.0,38240866241.21602,2.0,2.0,355,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,3.0,3.0,14161665039.532572,2.0,-2.0,359,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,-5.529544368668882e-06,2.0,-2.0,363,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,3.0,42484995118.5977,1.0,-1.0,364,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,3.0,-5.529544368668882e-06,2.0,-1.0,364,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,3.0,-12489414615.066946,2.0,-2.0,369,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,3.0,5.212442652172278e-06,1.0,-1.0,370,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,3.0,-19747498412.90333,2.0,-1.0,370,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,3.0,83781540235.40723,0.0,0.0,371,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,3.0,9.028215505101456e-06,1.0,0.0,371,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,3.0,-19747498412.90333,2.0,0.0,371,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,3.0,-2.7861677932337087e-06,2.0,-2.0,377,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,3.0,-24754799330.47276,1.0,-1.0,378,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,3.0,-5.910354420357342e-06,2.0,-1.0,378,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,3.0,3.0,-65495042783.73915,1.0,0.0,379,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,3.0,3.0,-9.028215505101456e-06,2.0,0.0,379,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,3.0,3.0,-130990085567.4783,1.0,1.0,380,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,3.0,3.0,-1.0424885304344557e-05,2.0,1.0,380,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,1.0,3.0,3.0,10555481900.992355,2.0,-2.0,387,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,2.0,3.0,3.0,27927180078.469078,2.0,-1.0,388,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,3.0,3.0,3.0,55854360156.93816,2.0,0.0,389,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,4.0,3.0,3.0,96742589616.06766,2.0,1.0,390,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,5.0,5.0,3.0,3.0,152963464964.8641,2.0,2.0,391,89
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,14229135616.299992,2.0,2.0,13,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,3122353653.7667375,2.0,2.0,184,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,-4030941234.002818,2.0,2.0,192,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,-6981795019.6172695,1.0,1.0,197,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,6981795019.617268,2.0,1.0,197,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,5700611762.255726,2.0,2.0,198,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,3.0,1362706853.7912421,2.0,2.0,204,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,3.0,4936874603.225839,1.0,1.0,209,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,3.0,-4936874603.225837,2.0,1.0,209,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,3.0,-4030941234.0028205,2.0,2.0,210,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,1.0,3.0,13963590039.234537,0.0,0.0,216,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,1.0,3.0,-17101835286.767172,1.0,0.0,216,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,1.0,3.0,9873749206.451668,2.0,0.0,216,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,1.0,3.0,-8550917643.383586,1.0,1.0,217,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,1.0,3.0,8550917643.383588,2.0,1.0,217,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,1.0,3.0,4570657737.723118,2.0,2.0,218,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,4030941234.002819,2.0,2.0,228,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,6981795019.6172695,1.0,1.0,233,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,6981795019.617269,2.0,1.0,233,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,5700611762.255727,2.0,2.0,234,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,-10220301403.434298,2.0,2.0,244,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,-22078374418.410545,1.0,1.0,249,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,1.8615866614900993e-06,2.0,1.0,249,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,1.5199791442073266e-06,2.0,2.0,250,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,-18026917225.074375,0.0,0.0,256,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,-9.439967325025275e-07,1.0,0.0,256,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,25493910827.477345,2.0,0.0,256,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,-4.7199836625126374e-07,1.0,1.0,257,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,22078374418.41054,2.0,1.0,257,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,2.0,11801387532.943802,2.0,2.0,258,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,3.0,6463886161.653561,2.0,2.0,268,90
