term_id,K,Q,J,Jʹ,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,n_0,n_1,index1,index0
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,37,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,-0.32274861218395134,41,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,-0.43301270189221924,45,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,-0.0,57,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.32274861218395134,61,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,-0.43301270189221924,65,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,77,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,-0.0,81,33
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,0.0,2.0,0.0,0.0,22,34
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,1.0,1.0,0.0,-2.9999999999999996,34,34
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,1.0,2.0,0.0,0.28867513459481287,42,34
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,3.0,-2.0,1.0,2.0,0.0,-0.408248290463863,48,34
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,2.0,0.0,0.0,0.0,54,34
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,2.0,1.0,0.0,-0.28867513459481287,62,34
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,3.0,-2.0,2.0,1.0,0.0,-0.408248290463863,68,34
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,2.0,2.0,0.0,0.0,78,34
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,3.0,-2.0,2.0,2.0,0.0,-0.0,84,34
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-0.5773502691896257,19,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,0.0,2.0,0.0,0.0,23,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-0.5773502691896257,27,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,31,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,1.0,1.0,0.0,-1.5,35,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,0.0,0.06454972243679027,39,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,1.0,2.0,0.0,0.14433756729740646,43,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,3.0,-1.0,1.0,2.0,0.0,-0.5163977794943222,49,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,2.0,0.0,0.0,0.0,55,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,2.0,1.0,0.0,0.06454972243679027,59,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,2.0,1.0,0.0,-0.14433756729740646,63,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,3.0,-1.0,2.0,1.0,0.0,-0.5163977794943222,69,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,2.0,2.0,0.0,0.0,75,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,2.0,2.0,0.0,0.0,79,35
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,3.0,-1.0,2.0,2.0,0.0,-0.0,85,35
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.6666666666666665,20,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,24,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.6666666666666665,28,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,32,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,-0.0,36,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.07453559924999298,40,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,44,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,-0.5477225575051662,50,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,56,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.07453559924999298,60,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,-0.0,64,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,-0.5477225575051662,70,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,76,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,80,36
2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,-0.0,86,36
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.5773502691896257,21,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,-0.0,25,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5773502691896257,29,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,33,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.5,37,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.06454972243679027,41,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,-0.14433756729740646,45,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,-0.5163977794943222,51,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,-0.0,57,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.06454972243679027,61,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.14433756729740646,65,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,-0.5163977794943222,71,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,77,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,-0.0,81,37
2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,-0.0,87,37
2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,-0.0,26,38
2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.9999999999999996,38,38
2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,-0.28867513459481287,46,38
2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,-0.408248290463863,52,38
2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,-0.0,58,38
2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.28867513459481287,66,38
2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,-0.408248290463863,72,38
2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,-0.0,82,38
2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,-0.0,88,38
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,19,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,0.0,2.0,0.0,0.44721359549995787,23,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,1.0,0.0,0.0,0.0,27,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,1.0,1.0,0.0,0.32274861218395134,31,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,1.0,1.0,0.0,0.06454972243679027,35,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,1.0,2.0,2293412303.5673785,-1.4999999999999996,39,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,1.0,2.0,0.0,-1.3597399555105185e-16,43,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,2.0,0.0,0.0,-0.0,55,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,2.0,1.0,0.0,0.0,59,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,2.0,1.0,0.0,-0.0,63,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,2.0,2.0,0.0,-0.4330127018922192,75,39
2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,2.0,2.0,0.0,-0.2958039891549808,79,39
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,18,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,-0.0,20,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5163977794943221,24,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,-0.0,28,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-0.5270462766947297,30,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,-0.0,32,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.07453559924999298,36,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2293412303.5673785,0.0,40,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,-1.570092458683775e-16,44,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,-0.0,56,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,-0.0,60,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,-0.0,64,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.4082482904638629,74,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,76,40
2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,-0.34156502553198653,80,40
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,-0.0,21,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.44721359549995787,25,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0,29,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-0.32274861218395134,33,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.06454972243679027,37,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2293412303.5673785,1.4999999999999996,41,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,-1.3597399555105185e-16,45,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,-0.0,57,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,-0.0,61,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,-0.0,65,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.4330127018922192,77,41
2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,-0.2958039891549808,81,41
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,0.0,2.0,0.0,-0.6666666666666665,22,42
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,1.0,1.0,0.0,0.28867513459481287,34,42
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,1.0,2.0,2293412303.5673785,-2.999999999999999,42,42
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,3.0,-2.0,1.0,2.0,0.0,-1.4332917616497527e-16,48,42
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,2.0,0.0,0.0,-0.0,54,42
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,2.0,1.0,0.0,-0.0,62,42
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,3.0,-2.0,2.0,1.0,0.0,-0.0,68,42
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,2.0,2.0,0.0,-0.4409585518440983,78,42
2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,3.0,-2.0,2.0,2.0,0.0,-0.3333333333333333,84,42
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,0.0,1.0,0.0,-0.0,19,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,0.0,2.0,0.0,-0.33333333333333326,23,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,1.0,0.0,0.0,0.0,27,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,1.0,1.0,0.0,-0.4330127018922193,31,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,1.0,1.0,0.0,0.14433756729740646,35,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,1.0,2.0,0.0,-1.3597399555105185e-16,39,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,1.0,2.0,2293412303.5673785,-1.4999999999999998,43,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,3.0,-1.0,1.0,2.0,0.0,-1.8129866073473576e-16,49,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,2.0,0.0,0.0,-0.0,55,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,2.0,1.0,0.0,-0.0,59,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,2.0,1.0,0.0,-0.0,63,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,3.0,-1.0,2.0,1.0,0.0,-0.0,69,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,-1.0,2.0,2.0,0.0,0.19364916731037088,75,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,2.0,2.0,0.0,-0.2204792759220492,79,43
2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,3.0,-1.0,2.0,2.0,0.0,-0.4216370213557838,85,43
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,-0.0,20,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,-0.0,24,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,28,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,-0.4999999999999999,32,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,36,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,-1.570092458683775e-16,40,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2293412303.5673785,-0.0,44,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,-1.922962686383564e-16,50,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,-0.0,56,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,-0.0,60,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,-0.0,64,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,-0.0,70,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.22360679774997896,76,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,-0.0,80,44
2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,-0.4472135954999579,86,44
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,-0.0,21,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.33333333333333326,25,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,29,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-0.4330127018922193,33,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,-0.14433756729740646,37,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,-1.3597399555105185e-16,41,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2293412303.5673785,1.4999999999999998,45,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,-1.8129866073473576e-16,51,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,57,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,-0.0,61,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,65,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,-0.0,71,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.19364916731037088,77,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.2204792759220492,81,45
2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,-0.4216370213557838,87,45
2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.6666666666666665,26,46
2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,-0.28867513459481287,38,46
2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2293412303.5673785,2.999999999999999,46,46
2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,-1.4332917616497527e-16,52,46
2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,58,46
2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,66,46
2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,-0.0,72,46
2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.4409585518440983,82,46
2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,-0.3333333333333333,88,46
2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,3.0,-3.0,1.0,2.0,2293412303.5673785,-4.500000000000001,47,47
2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,3.0,-3.0,2.0,1.0,0.0,0.0,67,47
2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,3.0,-3.0,2.0,2.0,0.0,-0.35355339059327373,83,47
2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,4.0,-3.0,2.0,2.0,0.0,-0.3535533905932738,91,47
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-2.0,0.0,2.0,0.0,-0.47140452079103173,22,48
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-2.0,1.0,1.0,0.0,-0.4082482904638631,34,48
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-2.0,1.0,2.0,0.0,-1.4332917616497527e-16,42,48
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,3.0,-2.0,1.0,2.0,2293412303.5673785,-3.0,48,48
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-2.0,2.0,0.0,0.0,0.0,54,48
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-2.0,2.0,1.0,0.0,0.0,62,48
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,3.0,-2.0,2.0,1.0,0.0,0.0,68,48
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,-2.0,2.0,2.0,0.0,0.0890870806374748,78,48
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,3.0,-2.0,2.0,2.0,0.0,-0.23570226039551578,84,48
2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,4.0,-2.0,2.0,2.0,0.0,-0.46291004988627565,92,48
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,-1.0,0.0,2.0,0.0,-0.5962847939999439,23,49
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,-1.0,1.0,1.0,0.0,-0.5163977794943223,35,49
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,-1.0,1.0,2.0,0.0,-1.8129866073473576e-16,43,49
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,3.0,-1.0,1.0,2.0,2293412303.5673785,-1.5,49,49
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,-1.0,2.0,0.0,0.0,0.0,55,49
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,-1.0,2.0,1.0,0.0,0.0,63,49
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,3.0,-1.0,2.0,1.0,0.0,0.0,69,49
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,-1.0,2.0,2.0,0.0,0.1126872339638022,79,49
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,3.0,-1.0,2.0,2.0,0.0,-0.11785113019775789,85,49
2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,4.0,-1.0,2.0,2.0,0.0,-0.5175491695067655,93,49
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,-0.632455532033676,24,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,-0.5477225575051663,36,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,-1.922962686383564e-16,44,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,2293412303.5673785,0.0,50,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,56,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,64,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,-0.0,70,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.11952286093343938,80,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,86,50
2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,4.0,0.0,2.0,2.0,0.0,-0.5345224838248488,94,50
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,-0.5962847939999439,25,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,-0.5163977794943223,37,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,-1.8129866073473576e-16,45,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2293412303.5673785,1.5,51,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,57,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,65,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,-0.0,71,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.1126872339638022,81,51
2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.11785113019775789,87,51
